date,a,b
2022-01-05 08:05:00, 45775.9, 45764.62
2022-01-05 08:10:00, 45775.9, 45845.72
2022-01-05 08:11:00, 45882.625, 45845.72
2022-01-05 08:13:00, 45882.625, 45901.39
2022-01-05 08:16:00, 45943.45333333333, 45901.39
2022-01-05 08:19:00, 45984.380000000005, 45901.39
2022-01-05 08:20:00, 45984.380000000005, 45938.545
2022-01-05 08:22:00, 46000.606, 45938.545
2022-01-05 08:23:00, 46000.606, 45964.834
2022-01-05 08:25:00, 46000.606, 45974.615
2022-01-05 08:29:00, 46005.92, 45974.615
2022-01-05 08:33:00, 46005.92, 45997.26714285714
2022-01-05 08:34:00, 46024.334285714285, 45997.26714285714
2022-01-05 08:40:00, 46024.334285714285, 46022.665
2022-01-05 08:42:00, 46042.69875, 46022.665
2022-01-05 08:47:00, 46042.69875, 46039.01888888889
2022-01-05 08:53:00, 46058.96333333333, 46039.01888888889
2022-01-05 08:57:00, 46058.96333333333, 46059.16
2022-01-05 08:58:00, 46079.332, 46059.16
2022-01-05 08:59:00, 46079.332, 46077.42545454545
2022-01-05 09:03:00, 46079.332, 46090.323333333334
2022-01-05 09:05:00, 46079.332, 46103.18307692308
2022-01-05 09:08:00, 46079.332, 46115.66857142857
2022-01-05 09:11:00, 46094.41636363637, 46115.66857142857
2022-01-05 09:16:00, 46111.885, 46115.66857142857
2022-01-05 09:17:00, 46111.885, 46128.40866666667
2022-01-05 09:20:00, 46111.885, 46137.27125
2022-01-05 09:24:00, 46111.885, 46144.69764705882
2022-01-05 09:30:00, 46121.845384615386, 46144.69764705882
2022-01-05 09:36:00, 46126.23357142857, 46144.69764705882
2022-01-05 09:38:00, 46130.17866666667, 46144.69764705882
2022-01-05 09:51:00, 46131.880625, 46144.69764705882
2022-01-05 10:01:00, 46131.880625, 46147.473333333335
2022-01-05 10:04:00, 46131.880625, 46149.981578947365
2022-01-05 10:11:00, 46137.17941176471, 46149.981578947365
2022-01-05 10:15:00, 46144.14166666667, 46149.981578947365
2022-01-05 10:20:00, 46144.14166666667, 46157.483
2022-01-05 10:23:00, 46144.14166666667, 46163.3019047619
2022-01-05 10:25:00, 46144.14166666667, 46167.398636363636
2022-01-05 10:31:00, 46153.19, 46167.398636363636
2022-01-05 10:33:00, 46153.19, 46173.39565217392
2022-01-05 10:50:00, 46162.4595, 46173.39565217392
2022-01-05 11:05:00, 46162.4595, 46179.526666666665
2022-01-05 11:11:00, 46162.4595, 46189.4792
2022-01-05 11:16:00, 46162.4595, 46201.67230769231
2022-01-05 11:31:00, 46162.4595, 46209.560740740744
2022-01-05 11:37:00, 46173.89428571428, 46209.560740740744
2022-01-05 11:42:00, 46184.075, 46209.560740740744
2022-01-05 11:49:00, 46184.075, 46218.11392857143
2022-01-05 12:01:00, 46184.075, 46224.48379310345
2022-01-05 12:05:00, 46184.075, 46230.172666666665
2022-01-05 12:08:00, 46194.15869565217, 46230.172666666665
2022-01-05 12:11:00, 46194.15869565217, 46235.97838709677
2022-01-05 12:16:00, 46208.07875, 46235.97838709677
2022-01-05 12:17:00, 46208.07875, 46244.64375
2022-01-05 12:18:00, 46219.4368, 46244.64375
2022-01-05 12:21:00, 46219.4368, 46251.64878787879
2022-01-05 12:30:00, 46229.08576923077, 46251.64878787879
2022-01-05 12:46:00, 46234.34185185185, 46251.64878787879
2022-01-05 12:51:00, 46234.34185185185, 46257.010588235295
2022-01-05 13:04:00, 46239.139642857146, 46257.010588235295
2022-01-05 13:08:00, 46242.95103448276, 46257.010588235295
2022-01-05 13:16:00, 46245.29, 46257.010588235295
2022-01-05 13:21:00, 46246.13161290323, 46257.010588235295
2022-01-05 13:24:00, 46247.4584375, 46257.010588235295
2022-01-05 13:27:00, 46247.4584375, 46258.81314285714
2022-01-05 13:32:00, 46249.41606060606, 46258.81314285714
2022-01-05 13:46:00, 46250.145, 46258.81314285714
2022-01-05 13:54:00, 46250.145, 46260.679444444446
2022-01-05 14:14:00, 46250.145, 46263.43243243243
2022-01-05 14:16:00, 46253.648857142856, 46263.43243243243
2022-01-05 14:18:00, 46253.648857142856, 46265.136315789474
2022-01-05 14:26:00, 46253.648857142856, 46266.62923076923
2022-01-05 14:33:00, 46256.057222222225, 46266.62923076923
2022-01-05 14:40:00, 46259.62513513514, 46266.62923076923
2022-01-05 14:44:00, 46259.62513513514, 46269.37675
2022-01-05 14:46:00, 46262.95236842105, 46272.222682926826
2022-01-05 14:51:00, 46262.95236842105, 46275.5030952381
2022-01-05 14:57:00, 46262.95236842105, 46279.45441860465
2022-01-05 14:59:00, 46262.95236842105, 46283.421363636364
2022-01-05 15:01:00, 46262.95236842105, 46287.138666666666
2022-01-05 15:09:00, 46268.10692307692, 46287.138666666666
2022-01-05 15:12:00, 46273.4715, 46287.138666666666
2022-01-05 15:17:00, 46277.148780487805, 46287.138666666666
2022-01-05 15:23:00, 46280.07357142857, 46287.138666666666
2022-01-05 15:27:00, 46282.68930232558, 46287.138666666666
2022-01-05 15:32:00, 46282.68930232558, 46289.331086956525
2022-01-05 15:34:00, 46284.62863636364, 46289.331086956525
2022-01-05 15:58:00, 46284.62863636364, 46291.70787234043
2022-01-05 16:06:00, 46285.702, 46291.70787234043
2022-01-05 16:12:00, 46285.702, 46292.474583333336
2022-01-05 16:17:00, 46285.702, 46293.339795918364
2022-01-05 16:32:00, 46285.702, 46294.873
2022-01-05 16:36:00, 46286.5952173913, 46294.873
2022-01-05 16:39:00, 46286.5952173913, 46296.61803921569
2022-01-05 16:46:00, 46286.5952173913, 46302.11769230769
2022-01-05 16:48:00, 46293.4185106383, 46302.11769230769
2022-01-05 16:51:00, 46300.295625, 46302.11769230769
2022-01-05 16:52:00, 46300.295625, 46308.10886792453
2022-01-05 16:54:00, 46300.295625, 46313.500555555554
2022-01-05 16:56:00, 46306.12326530612, 46313.500555555554
2022-01-05 17:01:00, 46311.8306, 46318.55490909091
2022-01-05 17:11:00, 46317.67725490196, 46318.55490909091
2022-01-05 17:16:00, 46325.578653846154, 46318.55490909091
2022-01-05 17:17:00, 46325.578653846154, 46325.724642857145
2022-01-05 17:22:00, 46325.578653846154, 46333.382807017544
2022-01-05 17:26:00, 46334.8358490566, 46333.382807017544
