date,a,b
2022-01-08 08:18:00, 41774.83, 41681.316666666666
2022-01-08 08:24:00, 41774.83, 41707.2875
2022-01-08 08:26:00, 41787.915, 41707.2875
2022-01-08 08:29:00, 41787.915, 41721.594
2022-01-08 08:30:00, 41782.46666666667, 41721.594
2022-01-08 08:31:00, 41782.46666666667, 41732.151666666665
2022-01-08 08:32:00, 41778.5575, 41732.151666666665
2022-01-08 08:37:00, 41769.006, 41732.151666666665
2022-01-08 08:41:00, 41769.006, 41728.985714285714
2022-01-08 08:42:00, 41762.43833333333, 41728.985714285714
2022-01-08 08:48:00, 41780.735714285714, 41728.985714285714
2022-01-08 08:49:00, 41780.735714285714, 41755.36625
2022-01-08 08:54:00, 41780.735714285714, 41779.317777777775
2022-01-08 08:55:00, 41812.285, 41779.317777777775
2022-01-08 08:56:00, 41812.285, 41802.865
2022-01-08 08:58:00, 41832.525555555556, 41802.865
2022-01-08 08:59:00, 41832.525555555556, 41820.08
2022-01-08 09:03:00, 41865.525, 41820.08
2022-01-08 09:04:00, 41865.525, 41847.69416666667
2022-01-08 09:10:00, 41865.525, 41872.68076923077
2022-01-08 09:14:00, 41865.525, 41894.26357142857
2022-01-08 09:21:00, 41865.525, 41903.104
2022-01-08 09:23:00, 41882.29454545455, 41903.104
2022-01-08 09:28:00, 41889.82, 41903.104
2022-01-08 09:31:00, 41889.82, 41906.630625
2022-01-08 09:32:00, 41895.981538461536, 41906.630625
2022-01-08 09:34:00, 41895.981538461536, 41909.88
2022-01-08 09:38:00, 41899.42357142857, 41909.88
2022-01-08 09:41:00, 41899.42357142857, 41915.390555555554
2022-01-08 09:42:00, 41906.50066666667, 41915.390555555554
2022-01-08 09:44:00, 41912.471875, 41915.390555555554
2022-01-08 09:45:00, 41912.471875, 41918.503684210526
2022-01-08 09:50:00, 41912.471875, 41921.0465
2022-01-08 09:56:00, 41910.10411764706, 41921.0465
2022-01-08 10:01:00, 41910.10411764706, 41917.89428571428
2022-01-08 10:09:00, 41910.10411764706, 41914.90318181818
2022-01-08 10:16:00, 41907.085, 41914.90318181818
2022-01-08 10:22:00, 41905.335789473684, 41914.90318181818
2022-01-08 10:25:00, 41905.335789473684, 41912.70043478261
