,date,open,high,low,close,volume,quote_volume
0,2025-01-22 17:28:00,104999.0,104999.0,104968.5,104999.0,23.075,2422536.2323
1,2025-01-22 17:29:00,104998.9,105015.3,104998.8,104998.8,8.172,858123.8656
2,2025-01-22 17:30:00,104991.7,104996.0,104988.6,104996.0,3.365,353295.2393
3,2025-01-22 17:31:00,104971.0,105032.1,104971.0,105009.9,16.53,1735592.3171
4,2025-01-22 17:32:00,105037.3,105046.0,105033.2,105037.5,11.792,1238636.3454
5,2025-01-22 17:33:00,105000.0,105003.5,104990.2,105003.5,5.599,587880.8597
6,2025-01-22 17:34:00,105036.1,105047.0,105029.6,105029.6,17.901,1880350.4361
7,2025-01-22 17:35:00,105001.3,105001.4,104971.9,104971.9,17.65,1853131.1219
8,2025-01-22 17:36:00,104943.0,104961.5,104942.9,104953.3,19.893,2087809.171
9,2025-01-22 17:37:00,105010.3,105010.3,104998.5,104998.6,4.825,506654.6582
10,2025-01-22 17:38:00,104984.9,105010.3,104959.7,105010.3,20.766,2180102.8212
11,2025-01-22 17:39:00,105010.2,105020.1,105010.2,105020.0,14.109,1481640.2973
12,2025-01-22 17:40:00,104979.7,104991.5,104963.8,104991.5,36.693,3851918.0996
13,2025-01-22 17:41:00,104991.5,105182.9,104991.4,105165.6,63.898,6716513.2953
14,2025-01-22 17:42:00,105110.9,105128.8,105105.8,105128.7,19.121,2009926.528
15,2025-01-22 17:43:00,105088.1,105131.9,105088.0,105131.9,22.126,2325509.4527
16,2025-01-22 17:44:00,105125.3,105142.4,105120.0,105142.4,30.696,3227017.6492
17,2025-01-22 17:45:00,105168.3,105173.4,105120.2,105124.6,57.141,6007851.5659
18,2025-01-22 17:46:00,105114.6,105130.3,105047.3,105047.4,29.684,3119853.4987
19,2025-01-22 17:47:00,105088.4,105110.9,105088.3,105091.2,11.931,1253929.6722
20,2025-01-22 17:48:00,105047.9,105047.9,105029.5,105047.9,25.24,2651101.2818
21,2025-01-22 17:49:00,105058.7,105079.9,105058.6,105079.8,15.874,1667788.8613
22,2025-01-22 17:50:00,105066.9,105084.7,105042.6,105082.5,24.168,2539224.5416
23,2025-01-22 17:51:00,105060.4,105060.4,104958.0,104961.4,32.806,3444103.6221
24,2025-01-22 17:52:00,104936.5,104985.4,104934.1,104972.1,35.164,3690565.9874
