,date,open,high,low,close,volume,quote_volume
0,2025-01-22 17:05:00,105046.4,105068.9,105023.6,105023.6,50.93,5350022.6119
1,2025-01-22 17:06:00,105023.6,105023.7,104938.9,104961.5,103.125,10825418.7611
2,2025-01-22 17:07:00,104984.3,105020.2,104967.6,104980.8,29.141,3059664.5599
3,2025-01-22 17:08:00,104998.3,104998.4,104963.9,104964.0,22.529,2365036.2154
4,2025-01-22 17:09:00,104969.1,104969.1,104944.7,104966.0,22.273,2337766.329
5,2025-01-22 17:10:00,104965.9,105020.0,104958.6,104992.6,82.338,8644312.7588
6,2025-01-22 17:11:00,104992.6,105050.0,104992.5,105037.3,39.716,4170987.2427
7,2025-01-22 17:12:00,105030.6,105063.4,105018.0,105018.1,33.427,3511329.8192
8,2025-01-22 17:13:00,104994.2,105017.9,104992.6,105000.7,26.633,2796453.0472
9,2025-01-22 17:14:00,104980.0,104980.0,104882.0,104976.3,115.691,12138687.243
10,2025-01-22 17:15:00,104976.3,104976.3,104938.8,104974.4,43.828,4600123.7682
11,2025-01-22 17:17:00,104957.0,104976.3,104957.0,104976.3,1.454,152613.673
12,2025-01-22 17:18:00,104969.2,104974.3,104969.1,104974.3,0.601,63086.5373
13,2025-01-22 17:19:00,104948.8,104948.8,104913.4,104913.4,3.996,419319.2946
14,2025-01-22 17:20:00,104957.9,104958.0,104957.9,104958.0,0.855,89739.0311
15,2025-01-22 17:21:00,105038.3,105038.3,105038.1,105038.2,20.267,2128809.6479
16,2025-01-22 17:22:00,105075.0,105100.1,105075.0,105094.8,30.795,3236227.1052
17,2025-01-22 17:23:00,105100.4,105100.5,105090.9,105091.0,9.191,965938.161
18,2025-01-22 17:24:00,105070.2,105070.3,105050.0,105050.0,13.046,1370621.6644
19,2025-01-22 17:25:00,105044.2,105047.4,105044.2,105047.3,11.34,1191205.0868
20,2025-01-22 17:26:00,105047.8,105047.9,104976.3,104976.3,19.717,2070648.6111
21,2025-01-22 17:27:00,104987.0,104987.1,104976.3,104976.4,7.286,764863.597
22,2025-01-22 17:28:00,104999.0,104999.0,104968.5,104968.6,6.072,637498.658
23,2025-01-22 17:29:00,104998.9,105015.3,104998.8,104998.8,11.313,1187925.3842
24,2025-01-22 17:30:00,104991.7,104996.0,104988.6,104990.1,4.73,496609.6901
25,2025-01-22 17:31:00,104971.0,105032.1,104971.0,105026.6,24.916,2616214.4091
26,2025-01-22 17:32:00,105037.3,105046.0,105023.4,105023.5,20.409,2143646.2463
27,2025-01-22 17:33:00,105000.0,105003.6,104990.2,104995.4,13.768,1445644.5408
28,2025-01-22 17:34:00,105036.1,105047.0,104991.3,105015.8,30.987,3254346.343
29,2025-01-22 17:35:00,105001.3,105001.4,104923.7,104938.4,50.686,5319988.2425
30,2025-01-22 17:36:00,104943.0,105041.8,104942.9,105041.8,31.311,3286932.0763
31,2025-01-22 17:37:00,105010.3,105010.3,104991.6,104991.6,8.504,892943.7204
32,2025-01-22 17:38:00,104984.9,105010.3,104959.7,105010.3,26.162,2746726.127
33,2025-01-22 17:39:00,105010.2,105031.1,105005.9,105005.9,25.457,2673431.1206
34,2025-01-22 17:40:00,104979.7,104991.5,104963.8,104982.8,42.83,4496242.2541
35,2025-01-22 17:41:00,104991.5,105182.9,104991.4,105156.7,76.014,7990600.2638
36,2025-01-22 17:42:00,105110.9,105137.8,105092.9,105092.9,30.433,3198984.0273
37,2025-01-22 17:43:00,105088.1,105131.9,105088.0,105125.3,23.829,2504539.8779
38,2025-01-22 17:44:00,105125.3,105153.0,105120.0,105153.0,39.879,4192584.2597
39,2025-01-22 17:45:00,105168.3,105173.4,105114.6,105114.7,61.132,6427382.0338
40,2025-01-22 17:46:00,105114.6,105130.3,105047.3,105076.9,43.475,4568750.179
41,2025-01-22 17:47:00,105088.4,105110.9,105047.3,105055.9,57.75,6067832.3115
42,2025-01-22 17:48:00,105047.9,105047.9,105029.5,105045.4,28.055,2946797.0454
43,2025-01-22 17:50:00,105066.9,105066.9,105052.6,105052.6,1.979,207916.6836
44,2025-01-22 17:51:00,105060.4,105060.4,105014.8,105014.8,4.727,496499.6736
45,2025-01-22 17:52:00,104936.5,104936.5,104936.4,104936.5,1.001,105041.3696
46,2025-01-22 17:53:00,104979.5,104979.5,104979.4,104979.4,0.516,54169.4061
47,2025-01-22 17:54:00,104965.5,104965.5,104961.1,104961.2,2.491,261465.3783
48,2025-01-22 17:55:00,104987.3,104987.4,104984.1,104987.4,10.184,1069186.5001
49,2025-01-22 17:56:00,104923.0,104956.9,104923.0,104956.8,26.519,2782808.4763
50,2025-01-22 17:57:00,104984.9,104984.9,104978.0,104978.1,3.915,411000.4404
51,2025-01-22 17:58:00,104944.6,104967.4,104937.6,104959.4,10.742,1127359.6315
52,2025-01-22 17:59:00,104948.1,104958.1,104948.1,104948.1,18.056,1894993.3844
53,2025-01-22 18:00:00,104972.2,104990.2,104956.9,104963.6,27.333,2869404.8358
54,2025-01-22 18:01:00,104900.0,104900.1,104882.0,104882.0,18.975,1990369.8206
55,2025-01-22 18:02:00,104809.3,104834.0,104809.2,104812.9,21.611,2265386.4613
56,2025-01-22 18:03:00,104863.8,104863.9,104813.0,104813.0,70.461,7387464.2983
57,2025-01-22 18:04:00,104813.4,104828.7,104739.2,104754.4,141.896,14869424.5494
58,2025-01-22 18:05:00,104742.8,104764.5,104719.3,104764.5,45.726,4789332.9338
59,2025-01-22 18:06:00,104659.0,104763.2,104658.9,104763.2,41.686,4365453.7436
60,2025-01-22 18:07:00,104819.9,104820.0,104761.0,104761.0,54.796,5742071.9704
61,2025-01-22 18:08:00,104761.2,104801.3,104761.2,104780.5,30.56,3202078.5998
62,2025-01-22 18:09:00,104734.2,104780.0,104734.2,104748.7,78.719,8245957.1252
63,2025-01-22 18:10:00,104764.7,104822.3,104764.7,104817.2,23.873,2502064.5953
64,2025-01-22 18:11:00,104756.6,104798.1,104734.1,104750.1,30.994,3247248.5293
65,2025-01-22 18:12:00,104750.1,104790.8,104750.0,104790.8,18.294,1916541.1645
66,2025-01-22 18:13:00,104754.2,104779.5,104750.0,104762.7,22.104,2315702.5131
67,2025-01-22 18:14:00,104790.0,104816.5,104788.8,104788.8,23.233,2435063.0335
68,2025-01-22 18:15:00,104800.9,104831.6,104790.8,104829.1,28.136,2949092.2665
69,2025-01-22 18:16:00,104822.2,104850.0,104821.9,104843.2,32.298,3385850.4902
70,2025-01-22 18:17:00,104860.0,104873.4,104858.0,104873.3,20.089,2106581.9488
71,2025-01-22 18:18:00,104861.2,104884.6,104848.4,104848.4,44.038,4618286.7261
72,2025-01-22 18:19:00,104843.2,104883.7,104839.8,104881.0,40.984,4297699.726
73,2025-01-22 18:20:00,104863.2,104900.0,104844.6,104899.9,40.928,4292528.3986
74,2025-01-22 18:22:00,104831.2,104831.3,104831.2,104831.2,0.041,4298.0796
75,2025-01-22 18:23:00,104755.0,104755.0,104736.7,104753.7,9.311,975341.2498
76,2025-01-22 18:24:00,104780.2,104785.5,104780.2,104785.5,0.225,23576.6158
77,2025-01-22 18:25:00,104902.5,104902.5,104889.1,104889.2,12.64,1325893.3249
78,2025-01-22 18:26:00,104951.2,104951.2,104951.1,104951.2,4.92,516359.7632
79,2025-01-22 18:27:00,104976.8,104976.8,104971.7,104971.8,1.351,141821.1635
80,2025-01-22 18:28:00,104953.3,104953.3,104931.6,104931.7,4.879,512023.2558
81,2025-01-22 18:29:00,104936.2,104936.3,104936.2,104936.3,1.194,125293.8607
82,2025-01-22 18:30:00,104953.3,104963.8,104953.2,104953.2,4.821,506020.0997
83,2025-01-22 18:31:00,104972.1,105002.3,104972.0,105002.3,12.095,1269928.6486
84,2025-01-22 18:32:00,105017.2,105039.5,105017.2,105038.3,10.176,1068779.5843
85,2025-01-22 18:33:00,105044.7,105044.7,105038.2,105038.3,12.033,1263944.3986
86,2025-01-22 18:34:00,104958.7,104985.3,104958.6,104979.6,15.867,1665594.4973
87,2025-01-22 18:35:00,104958.6,104969.0,104930.7,104930.7,19.767,2074592.9806
88,2025-01-22 18:36:00,104887.0,104921.8,104863.9,104918.2,19.833,2080237.6657
89,2025-01-22 18:37:00,104897.6,104909.6,104868.3,104868.3,11.108,1165164.382
90,2025-01-22 18:38:00,104903.6,104903.7,104895.3,104895.4,8.227,862984.9448
91,2025-01-22 18:39:00,104885.1,104894.0,104864.6,104874.2,15.383,1613388.7478
92,2025-01-22 18:40:00,104932.1,105020.9,104932.0,105020.8,17.165,1802212.9159
93,2025-01-22 18:41:00,105011.2,105011.2,104953.3,104989.4,17.079,1792954.2987
94,2025-01-22 18:42:00,104996.5,105033.5,104996.4,105025.7,22.325,2344314.5712
95,2025-01-22 18:43:00,105033.5,105058.5,105027.4,105038.2,17.351,1822532.4432
96,2025-01-22 18:44:00,105015.0,105032.1,105000.0,105004.4,32.378,3400166.7143
97,2025-01-22 18:45:00,105026.7,105026.8,104958.6,104958.6,84.437,8864563.3847
98,2025-01-22 18:46:00,104992.3,104992.3,104980.9,104980.9,7.117,747158.6448
99,2025-01-22 18:47:00,104990.0,104990.0,104958.6,104958.6,26.994,2833620.6033
100,2025-01-22 18:48:00,104965.3,104990.0,104961.0,104982.6,35.551,3731895.1162
101,2025-01-22 18:49:00,105008.5,105008.6,104980.0,105005.6,34.573,3630181.252
102,2025-01-22 18:50:00,105082.7,105082.7,105030.8,105054.2,110.344,11592470.7708
103,2025-01-22 18:51:00,105068.8,105068.8,105053.3,105053.4,23.875,2508359.4505
104,2025-01-22 18:52:00,105068.8,105068.8,105032.2,105048.1,23.955,2516361.5424
105,2025-01-22 18:53:00,105048.1,105048.1,105032.1,105033.6,16.255,1707395.8355
106,2025-01-22 18:54:00,105046.2,105082.1,105046.1,105082.1,21.196,2227034.5893
107,2025-01-22 18:55:00,105145.0,105145.0,105101.5,105121.3,33.934,3567164.5282
108,2025-01-22 18:56:00,105123.1,105123.1,105101.5,105119.2,24.686,2594855.4607
109,2025-01-22 18:57:00,105119.2,105126.3,105089.9,105119.9,48.447,5092423.646
110,2025-01-22 18:58:00,105119.9,105140.7,105089.9,105089.9,27.327,2872373.6612
111,2025-01-22 18:59:00,105079.3,105125.6,105079.3,105112.0,59.31,6233987.4971
112,2025-01-22 19:00:00,105112.0,105112.0,105077.3,105088.1,109.713,11529323.1113
113,2025-01-22 19:01:00,105077.4,105077.4,105057.3,105075.1,48.72,5119053.5631
114,2025-01-22 19:02:00,105075.1,105088.0,105057.4,105081.8,39.376,4137353.29
115,2025-01-22 19:04:00,105048.8,105048.9,105039.5,105039.6,5.111,536891.1087
116,2025-01-22 19:05:00,105047.8,105047.9,105047.8,105047.8,0.375,39392.948
117,2025-01-22 19:06:00,105117.7,105117.7,105117.6,105117.7,1.906,200354.2804
118,2025-01-22 19:07:00,105100.9,105100.9,105090.0,105090.0,3.47,364696.7806
119,2025-01-22 19:08:00,105110.8,105131.9,105108.7,105108.7,17.829,1874179.1348
120,2025-01-22 19:09:00,105116.1,105122.0,105116.0,105122.0,2.841,298646.0499
121,2025-01-22 19:10:00,105100.1,105100.1,105011.1,105019.5,33.706,3541053.3696
122,2025-01-22 19:11:00,105047.8,105058.3,105047.8,105050.0,9.134,959553.4128
123,2025-01-22 19:12:00,104982.2,105000.0,104976.3,105000.0,21.035,2208318.5264
124,2025-01-22 19:13:00,105000.7,105000.7,104984.8,104984.9,12.137,1274358.1371
125,2025-01-22 19:14:00,105021.6,105040.0,105021.6,105032.0,25.739,2703436.9566
126,2025-01-22 19:15:00,105032.0,105076.7,105031.9,105076.7,17.887,1878999.5645
127,2025-01-22 19:16:00,105080.2,105092.8,105080.1,105092.6,16.323,1715249.8967
128,2025-01-22 19:17:00,105118.3,105136.0,105101.7,105130.0,34.234,3598634.7368
129,2025-01-22 19:18:00,105229.8,105229.8,105000.0,105034.6,198.006,20819958.0773
130,2025-01-22 19:19:00,105025.0,105025.0,104927.1,104937.6,102.207,10728181.5617
131,2025-01-22 19:20:00,104910.3,104954.0,104873.6,104954.0,148.344,15561704.6547
132,2025-01-22 19:21:00,104922.5,104950.0,104895.0,104895.0,73.652,7727624.6674
133,2025-01-22 19:22:00,104873.7,104894.0,104873.7,104890.0,33.611,3525302.3192
134,2025-01-22 19:23:00,104899.9,104919.5,104890.1,104911.3,27.468,2881676.6383
135,2025-01-22 19:24:00,104874.6,104874.7,104829.4,104832.5,60.995,6395488.6965
136,2025-01-22 19:25:00,104832.6,104910.0,104832.5,104894.3,38.925,4082368.6883
137,2025-01-22 19:26:00,104869.3,104894.4,104839.9,104868.2,90.576,9497622.4358
138,2025-01-22 19:27:00,104894.9,104895.0,104786.1,104798.3,136.867,14347238.9867
139,2025-01-22 19:28:00,104798.2,104830.3,104721.0,104724.9,124.562,13051350.1774
140,2025-01-22 19:29:00,104734.9,104805.6,104730.7,104768.2,100.105,10487519.6709
141,2025-01-22 19:30:00,104768.3,104802.2,104763.4,104777.7,61.89,6485258.4381
142,2025-01-22 19:31:00,104777.8,104792.7,104764.6,104764.6,40.23,4215212.5482
143,2025-01-22 19:32:00,104760.0,104809.3,104754.0,104809.1,30.941,3242399.1384
144,2025-01-22 19:34:00,104809.2,104822.9,104809.1,104822.8,2.123,222511.9007
145,2025-01-22 19:35:00,104898.2,104910.2,104898.1,104910.1,23.245,2438441.9255
146,2025-01-22 19:36:00,104898.8,104898.9,104898.8,104898.8,2.543,266757.8115
147,2025-01-22 19:37:00,104888.1,104917.6,104888.0,104917.5,5.468,573590.0981
148,2025-01-22 19:38:00,104961.2,104966.0,104961.1,104965.9,3.664,384582.8477
149,2025-01-22 19:39:00,104963.6,104963.6,104963.1,104963.1,2.688,282140.9691
150,2025-01-22 19:40:00,104948.2,104948.2,104937.6,104937.6,16.843,1767637.8939
151,2025-01-22 19:41:00,105016.2,105016.2,104982.3,104982.3,9.185,964375.4794
152,2025-01-22 19:42:00,105036.4,105036.5,105014.4,105028.2,12.261,1287717.45
153,2025-01-22 19:43:00,105034.8,105034.9,105020.2,105020.3,12.402,1302469.5294
154,2025-01-22 19:44:00,105064.1,105064.1,105057.9,105058.0,4.822,506593.5048
155,2025-01-22 19:45:00,105056.0,105106.6,105056.0,105106.5,27.573,2897555.3486
156,2025-01-22 19:46:00,105154.0,105216.2,105150.1,105192.7,67.462,7095560.7792
157,2025-01-22 19:47:00,105216.5,105220.1,105200.0,105207.4,32.738,3444228.7787
158,2025-01-22 19:48:00,105118.3,105118.4,105116.1,105116.1,15.484,1627619.2571
159,2025-01-22 19:49:00,105121.3,105121.4,105047.3,105116.1,80.199,8426934.8864
160,2025-01-22 19:50:00,105114.5,105137.1,105114.4,105136.4,30.273,3182423.8959
161,2025-01-22 19:51:00,105173.8,105173.8,105139.5,105150.7,20.521,2157866.1365
162,2025-01-22 19:52:00,105142.1,105189.3,105128.4,105164.7,21.135,2222404.724
163,2025-01-22 19:53:00,105189.3,105338.7,105180.6,105316.6,264.239,27819471.6221
164,2025-01-22 19:54:00,105384.5,105427.0,105371.0,105396.0,133.712,14093373.4442
165,2025-01-22 19:55:00,105352.8,105352.8,105282.2,105291.7,119.441,12579006.9291
166,2025-01-22 19:56:00,105247.6,105350.0,105247.6,105348.0,160.152,16862205.1646
167,2025-01-22 19:57:00,105300.2,105313.9,105246.4,105272.4,73.611,7749329.8127
168,2025-01-22 19:58:00,105276.7,105299.7,105261.1,105261.1,34.137,3593878.7071
169,2025-01-22 19:59:00,105144.5,105144.5,104999.9,105023.5,186.182,19561001.3159
170,2025-01-22 20:00:00,105083.9,105143.7,105049.6,105100.5,85.069,8941001.3624
171,2025-01-22 20:01:00,105100.5,105141.4,105076.5,105094.7,99.171,10423591.7121
172,2025-01-22 20:02:00,105099.9,105125.7,105030.8,105048.4,71.822,7546874.9092
173,2025-01-22 20:03:00,105059.0,105171.5,105044.9,105163.5,90.43,9504410.2966
174,2025-01-22 20:04:00,105195.0,105280.0,105186.6,105280.0,126.213,13283256.242
175,2025-01-22 20:05:00,105285.6,105300.0,105246.5,105260.8,164.202,17287035.6291
176,2025-01-22 20:06:00,105260.8,105326.4,105254.7,105311.0,118.002,12425722.1931
177,2025-01-22 20:08:00,105325.8,105336.2,105325.7,105336.1,4.327,455761.0885
178,2025-01-22 20:09:00,105292.0,105292.0,105291.9,105292.0,6.012,633015.3289
179,2025-01-22 20:10:00,105315.9,105320.0,105315.8,105319.9,13.574,1429571.1464
180,2025-01-22 20:11:00,105298.4,105323.4,105298.3,105315.0,14.709,1549003.9829
181,2025-01-22 20:12:00,105338.9,105339.0,105328.3,105328.4,8.965,944318.5831
182,2025-01-22 20:13:00,105332.9,105394.0,105332.9,105394.0,38.956,4104314.0213
183,2025-01-22 20:14:00,105384.6,105384.6,105382.3,105382.4,8.978,946126.7861
184,2025-01-22 20:15:00,105440.0,105475.0,105405.8,105408.2,101.301,10680867.7976
185,2025-01-22 20:16:00,105438.6,105470.4,105438.5,105459.5,26.464,2790864.517
186,2025-01-22 20:17:00,105460.2,105517.1,105460.1,105517.0,107.378,11327736.7448
