date,a,b
2022-01-09 08:15:00, 41625.61, 41611.63
2022-01-09 08:16:00, 41625.61, 41624.595
2022-01-09 08:20:00, 41590.78, 41624.595
2022-01-09 08:26:00, 41590.78, 41594.44666666666
2022-01-09 08:28:00, 41590.78, 41578.3325
2022-01-09 08:32:00, 41590.78, 41567.25
2022-01-09 08:33:00, 41578.55333333333, 41567.25
2022-01-09 08:35:00, 41571.27, 41567.25
2022-01-09 08:42:00, 41574.842, 41567.25
2022-01-09 08:45:00, 41599.041666666664, 41567.25
2022-01-09 08:46:00, 41599.041666666664, 41589.12666666666
2022-01-09 08:48:00, 41616.62142857143, 41589.12666666666
2022-01-09 08:49:00, 41616.62142857143, 41603.64571428571
2022-01-09 08:50:00, 41632.2625, 41603.64571428571
2022-01-09 08:59:00, 41648.032222222224, 41603.64571428571
2022-01-09 09:03:00, 41658.056, 41603.64571428571
2022-01-09 09:06:00, 41658.056, 41636.38125
2022-01-09 09:08:00, 41676.88909090909, 41636.38125
2022-01-09 09:09:00, 41676.88909090909, 41660.15222222222
2022-01-09 09:12:00, 41676.88909090909, 41678.589
2022-01-09 09:16:00, 41680.20583333333, 41678.589
2022-01-09 09:18:00, 41684.92384615385, 41678.589
2022-01-09 09:20:00, 41684.92384615385, 41685.56272727273
2022-01-09 09:25:00, 41685.07785714286, 41685.56272727273
2022-01-09 09:26:00, 41685.07785714286, 41685.68833333333
2022-01-09 09:31:00, 41685.912, 41685.68833333333
2022-01-09 09:33:00, 41685.912, 41684.09846153846
2022-01-09 09:36:00, 41686.119375, 41684.09846153846
2022-01-09 09:40:00, 41686.119375, 41684.70642857143
2022-01-09 09:42:00, 41687.257647058825, 41684.70642857143
2022-01-09 09:43:00, 41687.257647058825, 41683.49733333333
2022-01-09 09:51:00, 41687.257647058825, 41680.655
2022-01-09 09:52:00, 41684.90611111111, 41680.655
2022-01-09 09:55:00, 41684.90611111111, 41678.864705882355
2022-01-09 09:59:00, 41684.90611111111, 41685.639444444445
2022-01-09 10:01:00, 41692.76789473684, 41685.639444444445
2022-01-09 10:05:00, 41699.905, 41685.639444444445
2022-01-09 10:11:00, 41707.83190476191, 41685.639444444445
2022-01-09 10:14:00, 41707.83190476191, 41693.92157894737
2022-01-09 10:17:00, 41707.83190476191, 41702.779
2022-01-09 10:22:00, 41707.83190476191, 41712.193333333336
2022-01-09 10:24:00, 41717.68636363636, 41712.193333333336
2022-01-09 10:26:00, 41729.74347826087, 41712.193333333336
2022-01-09 10:29:00, 41729.74347826087, 41725.207272727275
2022-01-09 10:30:00, 41739.97625, 41725.207272727275
2022-01-09 10:31:00, 41739.97625, 41735.74608695652
2022-01-09 10:33:00, 41750.3768, 41735.74608695652
2022-01-09 10:35:00, 41759.32846153846, 41735.74608695652
2022-01-09 10:39:00, 41759.32846153846, 41745.488333333335
2022-01-09 10:40:00, 41767.758518518516, 41745.488333333335
2022-01-09 10:47:00, 41780.91678571429, 41745.488333333335
2022-01-09 10:50:00, 41780.91678571429, 41761.7288
2022-01-09 10:52:00, 41790.54068965517, 41761.7288
2022-01-09 10:54:00, 41800.367666666665, 41761.7288
2022-01-09 10:58:00, 41800.367666666665, 41774.585384615384
2022-01-09 11:04:00, 41806.80774193548, 41774.585384615384
2022-01-09 11:05:00, 41806.80774193548, 41782.37740740741
2022-01-09 11:10:00, 41806.80774193548, 41789.311785714286
2022-01-09 11:12:00, 41810.983125, 41794.5224137931
2022-01-09 11:16:00, 41815.33090909091, 41794.5224137931
2022-01-09 11:21:00, 41819.85, 41794.5224137931
2022-01-09 11:24:00, 41819.85, 41800.122
2022-01-09 11:25:00, 41824.45457142857, 41800.122
2022-01-09 11:37:00, 41824.45457142857, 41802.77064516129
2022-01-09 11:41:00, 41825.408055555556, 41802.77064516129
2022-01-09 11:44:00, 41825.408055555556, 41804.12125
2022-01-09 11:45:00, 41826.082972972974, 41804.12125
2022-01-09 11:49:00, 41827.03736842105, 41804.12125
2022-01-09 11:54:00, 41826.86461538461, 41804.12125
2022-01-09 11:59:00, 41826.86461538461, 41805.07515151515
2022-01-09 12:01:00, 41828.41025, 41805.07515151515
2022-01-09 12:12:00, 41828.41025, 41808.22617647059
2022-01-09 12:14:00, 41830.14634146341, 41808.22617647059
2022-01-09 12:25:00, 41830.14634146341, 41812.235714285714
2022-01-09 12:26:00, 41833.46928571429, 41812.235714285714
2022-01-09 12:27:00, 41833.46928571429, 41816.336388888885
2022-01-09 12:29:00, 41833.46928571429, 41820.11864864865
2022-01-09 12:42:00, 41833.46928571429, 41823.77342105263
2022-01-09 12:53:00, 41833.46928571429, 41829.29205128205
2022-01-09 13:00:00, 41833.46928571429, 41835.27225
2022-01-09 13:04:00, 41837.275813953485, 41835.27225
2022-01-09 13:06:00, 41837.275813953485, 41838.97463414634
2022-01-09 13:09:00, 41841.07568181818, 41838.97463414634
2022-01-09 13:12:00, 41841.07568181818, 41843.319761904764
2022-01-09 13:14:00, 41841.07568181818, 41846.48906976744
2022-01-09 13:21:00, 41841.15044444444, 41846.48906976744
2022-01-09 13:26:00, 41841.077391304345, 41846.48906976744
2022-01-09 13:29:00, 41841.077391304345, 41846.627727272724
2022-01-09 13:31:00, 41841.077391304345, 41845.66444444445
2022-01-09 13:39:00, 41841.077391304345, 41845.851956521736
2022-01-09 13:43:00, 41841.26744680851, 41845.851956521736
2022-01-09 13:47:00, 41841.68916666666, 41845.851956521736
2022-01-09 13:55:00, 41840.080204081634, 41845.851956521736
2022-01-09 13:59:00, 41838.5384, 41845.851956521736
2022-01-09 14:02:00, 41838.5384, 41843.37936170213
2022-01-09 14:05:00, 41836.07529411765, 41843.37936170213
2022-01-09 14:11:00, 41836.07529411765, 41842.2975
2022-01-09 14:13:00, 41836.07529411765, 41841.02591836735
2022-01-09 14:14:00, 41835.38153846154, 41841.02591836735
2022-01-09 14:16:00, 41835.38153846154, 41839.7708
2022-01-09 14:20:00, 41834.2441509434, 41839.7708
2022-01-09 14:26:00, 41832.90037037037, 41839.7708
2022-01-09 14:31:00, 41832.90037037037, 41838.30980392157
2022-01-09 14:41:00, 41832.90037037037, 41839.041923076926
2022-01-09 14:48:00, 41834.57036363636, 41839.041923076926
2022-01-09 14:49:00, 41834.57036363636, 41839.85452830188
2022-01-09 14:53:00, 41835.115535714285, 41839.85452830188
2022-01-09 14:57:00, 41835.42263157895, 41839.85452830188
2022-01-09 15:09:00, 41835.42263157895, 41839.71685185185
2022-01-09 15:11:00, 41835.534655172414, 41839.71685185185
2022-01-09 15:17:00, 41836.19915254237, 41839.71685185185
2022-01-09 15:19:00, 41836.30066666667, 41839.71685185185
2022-01-09 15:32:00, 41836.26918032787, 41839.71685185185
2022-01-09 15:35:00, 41836.26918032787, 41838.957818181814
2022-01-09 15:45:00, 41835.58483870968, 41838.15214285714
2022-01-09 15:54:00, 41835.258253968255, 41838.15214285714
2022-01-09 15:59:00, 41835.258253968255, 41837.21315789474
2022-01-09 16:04:00, 41834.70765625, 41837.21315789474
2022-01-09 16:07:00, 41834.70765625, 41836.93724137931
2022-01-09 16:11:00, 41834.70765625, 41837.947118644064
2022-01-09 16:20:00, 41834.70765625, 41835.266833333335
2022-01-09 16:25:00, 41832.620307692305, 41835.266833333335
2022-01-09 16:28:00, 41829.858636363635, 41835.266833333335
2022-01-09 16:31:00, 41829.858636363635, 41832.56163934426
2022-01-09 16:33:00, 41827.472835820896, 41832.56163934426
2022-01-09 16:50:00, 41825.436323529415, 41832.56163934426
2022-01-09 16:52:00, 41824.10666666667, 41832.56163934426
2022-01-09 16:54:00, 41824.10666666667, 41830.59887096774
2022-01-09 17:00:00, 41822.230142857145, 41830.59887096774
2022-01-09 17:08:00, 41822.230142857145, 41828.73238095238
2022-01-09 17:11:00, 41820.76633802817, 41828.73238095238
2022-01-09 17:15:00, 41818.698333333334, 41828.73238095238
2022-01-09 17:19:00, 41815.00876712329, 41828.73238095238
2022-01-09 17:25:00, 41811.11662162162, 41828.73238095238
2022-01-09 17:29:00, 41807.695733333334, 41828.73238095238
2022-01-09 17:31:00, 41804.211842105266, 41828.73238095238
2022-01-09 17:37:00, 41802.15519480519, 41828.73238095238
2022-01-09 17:39:00, 41802.15519480519, 41825.93203125
