,date,open,high,low,close,volume,quote_volume
0,2025-01-17 20:10:00,102451.5,102451.6,102431.1,102437.2,74.188,7600154.1445
0,2025-01-17 20:11:00,102437.2,102449.0,102414.0,102449.0,72.212,7396376.9763
0,2025-01-17 20:12:00,102458.9,102500.0,102458.9,102490.0,148.647,15234300.2104
0,2025-01-17 20:13:00,102490.1,102532.5,102467.1,102478.8,205.38,21051813.0501
0,2025-01-17 20:14:00,102478.4,102486.2,102466.2,102486.2,49.492,5071851.1165
0,2025-01-17 20:15:00,102486.1,102499.8,102477.4,102481.0,69.806,7154522.2665
0,2025-01-17 20:16:00,102481.0,102481.1,102450.1,102450.1,77.148,7904851.8959
0,2025-01-17 20:17:00,102450.1,102453.5,102437.2,102453.4,63.618,6517424.8921
0,2025-01-17 20:18:00,102453.5,102515.4,102439.6,102513.7,136.261,13963691.8706
0,2025-01-17 20:19:00,102513.6,102609.7,102513.6,102600.0,489.999,50261402.9686
0,2025-01-17 20:20:00,102600.1,102639.3,102515.1,102515.1,256.636,26329315.2375
0,2025-01-17 20:21:00,102515.1,102554.3,102515.1,102554.3,49.425,5067839.0348
0,2025-01-17 20:22:00,102549.0,102554.0,102523.2,102553.8,78.424,8041731.1164
0,2025-01-17 20:23:00,102553.8,102573.7,102549.0,102567.2,61.244,6281450.1233
0,2025-01-17 20:24:00,102567.2,102584.8,102549.9,102556.9,134.341,13779067.0825
0,2025-01-17 20:25:00,102556.8,102560.0,102524.6,102524.6,59.709,6123350.7062
0,2025-01-17 20:26:00,102524.6,102536.8,102488.0,102488.0,86.1,8825496.3975
0,2025-01-17 20:27:00,102482.3,102482.3,102381.8,102406.5,161.329,16524216.3999
0,2025-01-17 20:28:00,102406.5,102515.3,102405.9,102515.3,64.094,6567777.5935
0,2025-01-17 20:29:00,102515.2,102515.3,102472.4,102480.0,95.017,9738248.3234
0,2025-01-17 20:30:00,102480.1,102480.1,102421.7,102429.9,101.885,10438572.6642
0,2025-01-17 20:31:00,102429.9,102440.1,102429.7,102433.2,56.852,5823553.184
0,2025-01-17 20:33:00,102446.6,102467.1,102429.0,102445.2,61.638,6314808.3018
0,2025-01-17 20:34:00,102445.2,102445.2,102366.9,102397.3,75.424,7723584.6555
0,2025-01-17 20:35:00,102397.3,102410.8,102342.8,102405.6,110.796,11342526.6317
0,2025-01-17 20:36:00,102405.5,102405.5,102300.1,102345.0,262.876,26907722.3831
0,2025-01-17 20:37:00,102345.1,102345.1,102345.0,102345.0,0.6,61407.0331
0,2025-01-17 20:38:00,102397.0,102415.6,102375.9,102375.9,25.994,2661891.0875
0,2025-01-17 20:39:00,102375.9,102453.1,102375.9,102446.6,68.509,7017740.1092
0,2025-01-17 20:40:00,102446.5,102630.1,102441.7,102579.2,322.568,33078313.0776
0,2025-01-17 20:41:00,102579.1,102744.0,102573.7,102665.4,951.114,97661008.7226
0,2025-01-17 20:42:00,102665.3,102665.4,102629.2,102655.2,51.208,5256103.2242
0,2025-01-17 20:43:00,102690.0,102690.0,102621.5,102628.6,172.605,17718122.2359
