date,a,b
2022-01-01 08:06:00, 46520.35, 46316.17
2022-01-01 08:13:00, 46424.545, 46316.17
2022-01-01 08:14:00, 46424.545, 46325.634999999995
2022-01-01 08:20:00, 46393.62666666666, 46325.634999999995
2022-01-01 08:23:00, 46393.62666666666, 46341.46
2022-01-01 08:24:00, 46394.8675, 46341.46
2022-01-01 08:28:00, 46387.796, 46341.46
2022-01-01 08:31:00, 46387.796, 46351.01
2022-01-01 08:40:00, 46387.796, 46396.808
2022-01-01 08:43:00, 46387.796, 46440.25833333333
2022-01-01 08:46:00, 46428.63166666667, 46440.25833333333
2022-01-01 08:53:00, 46457.97142857143, 46440.25833333333
2022-01-01 08:55:00, 46457.97142857143, 46473.752857142856
2022-01-01 09:00:00, 46480.7625, 46473.752857142856
2022-01-01 09:13:00, 46480.7625, 46507.4675
2022-01-01 09:18:00, 46480.7625, 46547.21666666667
2022-01-01 09:19:00, 46524.647777777776, 46547.21666666667
2022-01-01 09:21:00, 46524.647777777776, 46578.349
2022-01-01 09:23:00, 46556.45, 46578.349
2022-01-01 09:26:00, 46556.45, 46597.55909090909
2022-01-01 09:27:00, 46577.00818181818, 46597.55909090909
2022-01-01 09:28:00, 46577.00818181818, 46612.346666666665
2022-01-01 09:35:00, 46599.515, 46612.346666666665
2022-01-01 09:37:00, 46599.515, 46628.63384615385
2022-01-01 09:53:00, 46599.515, 46638.44928571429
2022-01-01 09:54:00, 46614.93692307692, 46638.44928571429
2022-01-01 09:59:00, 46625.782857142854, 46638.44928571429
2022-01-01 10:01:00, 46625.782857142854, 46648.062
2022-01-01 10:07:00, 46639.907333333336, 46648.062
2022-01-01 10:08:00, 46639.907333333336, 46659.64
2022-01-01 10:11:00, 46651.05375, 46659.64
2022-01-01 10:13:00, 46651.05375, 46670.57235294118
2022-01-01 10:15:00, 46665.04823529412, 46670.57235294118
2022-01-01 10:16:00, 46665.04823529412, 46683.057222222225
2022-01-01 10:20:00, 46665.04823529412, 46694.43105263158
2022-01-01 10:26:00, 46674.07388888889, 46694.43105263158
2022-01-01 10:44:00, 46674.07388888889, 46697.988
2022-01-01 10:45:00, 46680.15736842105, 46697.988
2022-01-01 10:48:00, 46680.15736842105, 46703.05238095238
2022-01-01 10:51:00, 46686.8605, 46703.05238095238
2022-01-01 11:10:00, 46693.9080952381, 46703.05238095238
2022-01-01 11:11:00, 46693.9080952381, 46707.79363636364
2022-01-01 11:20:00, 46693.9080952381, 46713.55217391304
2022-01-01 11:25:00, 46698.36818181818, 46713.55217391304
2022-01-01 11:26:00, 46698.36818181818, 46716.902916666666
2022-01-01 11:31:00, 46698.36818181818, 46720.4752
2022-01-01 11:36:00, 46704.96086956522, 46720.4752
2022-01-01 11:47:00, 46704.96086956522, 46725.45730769231
2022-01-01 11:53:00, 46710.167083333334, 46725.45730769231
2022-01-01 12:15:00, 46708.3056, 46725.45730769231
2022-01-01 12:23:00, 46708.3056, 46722.66259259259
2022-01-01 12:28:00, 46708.123076923075, 46722.66259259259
2022-01-01 12:33:00, 46706.78037037037, 46722.66259259259
2022-01-01 12:36:00, 46704.31428571429, 46722.66259259259
2022-01-01 12:51:00, 46704.31428571429, 46726.05107142857
2022-01-01 13:01:00, 46704.74344827586, 46726.05107142857
2022-01-01 13:02:00, 46704.74344827586, 46725.21068965517
2022-01-01 13:20:00, 46710.51833333333, 46725.21068965517
2022-01-01 13:25:00, 46710.51833333333, 46746.248
2022-01-01 13:28:00, 46710.51833333333, 46766.72387096774
2022-01-01 13:29:00, 46732.04967741935, 46766.72387096774
2022-01-01 13:31:00, 46732.04967741935, 46788.270000000004
2022-01-01 13:38:00, 46732.04967741935, 46807.590000000004
2022-01-01 13:40:00, 46732.04967741935, 46826.05411764706
2022-01-01 13:43:00, 46749.8096875, 46826.05411764706
2022-01-01 13:45:00, 46749.8096875, 46837.00371428572
2022-01-01 13:46:00, 46763.96727272727, 46837.00371428572
2022-01-01 13:49:00, 46777.58617647059, 46837.00371428572
2022-01-01 13:50:00, 46777.58617647059, 46846.63166666667
2022-01-01 13:51:00, 46789.54971428571, 46846.63166666667
2022-01-01 13:55:00, 46789.54971428571, 46857.226486486485
2022-01-01 13:58:00, 46800.084444444445, 46857.226486486485
2022-01-01 14:01:00, 46800.084444444445, 46864.89552631579
2022-01-01 14:06:00, 46810.00243243243, 46864.89552631579
2022-01-01 14:07:00, 46810.00243243243, 46872.789487179485
2022-01-01 14:10:00, 46810.00243243243, 46881.7985
2022-01-01 14:20:00, 46820.42236842105, 46881.7985
2022-01-01 14:24:00, 46829.3782051282, 46881.7985
2022-01-01 14:25:00, 46829.3782051282, 46887.98268292683
2022-01-01 14:28:00, 46829.3782051282, 46893.48071428572
2022-01-01 14:35:00, 46829.3782051282, 46899.779534883724
2022-01-01 14:36:00, 46837.799250000004, 46899.779534883724
2022-01-01 14:37:00, 46837.799250000004, 46905.24931818182
2022-01-01 14:40:00, 46845.340731707314, 46905.24931818182
2022-01-01 14:41:00, 46845.340731707314, 46910.68866666667
2022-01-01 14:44:00, 46845.340731707314, 46915.8997826087
2022-01-01 14:46:00, 46853.20261904762, 46915.8997826087
2022-01-01 14:47:00, 46853.20261904762, 46918.84446808511
2022-01-01 14:49:00, 46858.0476744186, 46918.84446808511
2022-01-01 14:50:00, 46858.0476744186, 46921.110625
2022-01-01 15:00:00, 46861.29045454545, 46921.110625
2022-01-01 15:02:00, 46863.43955555555, 46921.110625
2022-01-01 15:09:00, 46865.31782608695, 46921.110625
2022-01-01 15:14:00, 46867.75787234042, 46921.110625
2022-01-01 15:20:00, 46871.396875, 46921.110625
2022-01-01 15:24:00, 46873.560612244895, 46921.110625
2022-01-01 15:27:00, 46875.6096, 46921.110625
2022-01-01 15:35:00, 46875.6096, 46922.02367346939
2022-01-01 15:42:00, 46875.6096, 46925.1268
2022-01-01 15:44:00, 46879.775882352944, 46925.1268
2022-01-01 15:46:00, 46879.775882352944, 46928.25352941176
2022-01-01 15:49:00, 46879.775882352944, 46931.29384615384
2022-01-01 15:53:00, 46879.775882352944, 46934.58641509434
2022-01-01 15:55:00, 46884.06634615385, 46934.58641509434
2022-01-01 15:56:00, 46884.06634615385, 46938.23333333334
2022-01-01 15:59:00, 46889.77886792453, 46938.23333333334
2022-01-01 16:00:00, 46889.77886792453, 46942.258
2022-01-01 16:06:00, 46889.77886792453, 46945.25821428571
2022-01-01 16:08:00, 46893.40388888889, 46945.25821428571
2022-01-01 16:11:00, 46897.15727272727, 46945.25821428571
2022-01-01 16:13:00, 46897.15727272727, 46947.665789473685
2022-01-01 16:14:00, 46901.5775, 46947.665789473685
2022-01-01 16:18:00, 46901.5775, 46953.16603448276
2022-01-01 16:22:00, 46907.24561403509, 46953.16603448276
2022-01-01 16:23:00, 46907.24561403509, 46957.79559322034
2022-01-01 16:27:00, 46907.24561403509, 46962.698833333336
2022-01-01 16:30:00, 46907.24561403509, 46967.21836065574
2022-01-01 16:35:00, 46912.60982758621, 46967.21836065574
2022-01-01 16:37:00, 46912.60982758621, 46971.05822580645
2022-01-01 16:39:00, 46912.60982758621, 46974.0653968254
2022-01-01 16:44:00, 46912.60982758621, 46977.714375
2022-01-01 16:47:00, 46912.60982758621, 46981.20676923077
2022-01-01 16:50:00, 46917.376949152545, 46981.20676923077
2022-01-01 16:51:00, 46917.376949152545, 46983.50681818182
2022-01-01 16:56:00, 46917.376949152545, 46985.20895522388
2022-01-01 16:57:00, 46920.389, 46985.20895522388
2022-01-01 16:59:00, 46920.389, 46987.159411764704
2022-01-01 17:01:00, 46920.389, 46988.248260869565
2022-01-01 17:07:00, 46920.389, 46990.887
2022-01-01 17:38:00, 46921.735081967214, 46990.887
2022-01-01 18:02:00, 46921.735081967214, 46994.218450704226
2022-01-01 18:04:00, 46921.735081967214, 46997.3225
2022-01-01 18:07:00, 46925.87306451613, 46997.3225
2022-01-01 18:11:00, 46930.06, 46997.3225
2022-01-01 18:18:00, 46930.06, 46997.77
2022-01-01 18:20:00, 46930.06, 46998.178378378376
2022-01-01 18:23:00, 46931.27125, 46998.178378378376
2022-01-01 18:25:00, 46931.27125, 46998.51586666667
2022-01-01 18:26:00, 46932.699692307695, 46998.51586666667
2022-01-01 18:29:00, 46931.59803030303, 46998.51586666667
2022-01-01 18:33:00, 46929.60641791045, 46998.51586666667
2022-01-01 18:36:00, 46927.926617647056, 46998.51586666667
2022-01-01 18:42:00, 46926.63942028985, 46998.51586666667
2022-01-01 18:46:00, 46926.63942028985, 46998.53315789474
2022-01-01 19:02:00, 46926.63942028985, 46997.14896103896
2022-01-01 19:07:00, 46926.63942028985, 46995.81243589744
2022-01-01 19:08:00, 46926.156, 46995.81243589744
2022-01-01 19:17:00, 46926.156, 46995.252025316455
2022-01-01 19:23:00, 46926.13704225352, 46995.252025316455
2022-01-01 19:24:00, 46926.13704225352, 46994.422
2022-01-01 19:27:00, 46926.13704225352, 46993.7675308642
2022-01-01 19:28:00, 46926.695, 46993.7675308642
2022-01-01 19:30:00, 46927.20890410959, 46993.40707317073
2022-01-01 19:32:00, 46927.20890410959, 46992.34734939759
2022-01-01 19:38:00, 46926.733513513514, 46992.34734939759
2022-01-01 19:41:00, 46926.733513513514, 46992.01833333333
2022-01-01 19:47:00, 46926.733513513514, 46991.520352941174
2022-01-01 19:49:00, 46926.733513513514, 46990.99627906977
2022-01-01 19:53:00, 46926.4488, 46990.99627906977
2022-01-01 19:56:00, 46924.85092105263, 46990.99627906977
2022-01-01 19:58:00, 46923.09766233766, 46990.99627906977
2022-01-01 20:00:00, 46921.777564102566, 46990.99627906977
2022-01-01 20:03:00, 46920.19215189874, 46990.99627906977
2022-01-01 20:05:00, 46920.19215189874, 46988.894137931034
2022-01-01 20:11:00, 46920.19215189874, 46987.85534090909
2022-01-01 20:12:00, 46920.141625, 46987.85534090909
2022-01-01 20:16:00, 46920.141625, 46987.66370786517
2022-01-01 20:18:00, 46920.141625, 46987.06755555556
2022-01-01 20:19:00, 46920.41160493827, 46987.06755555556
2022-01-01 20:20:00, 46920.41160493827, 46986.63813186813
2022-01-01 20:25:00, 46920.46768292683, 46986.63813186813
2022-01-01 20:27:00, 46920.33759036144, 46986.63813186813
2022-01-01 20:33:00, 46920.33759036144, 46987.10804347826
2022-01-01 20:35:00, 46921.46380952381, 46987.10804347826
2022-01-01 20:36:00, 46921.46380952381, 46987.52451612903
2022-01-01 20:41:00, 46921.46380952381, 46987.746914893614
2022-01-01 20:43:00, 46922.584588235295, 46987.746914893614
2022-01-01 20:51:00, 46922.584588235295, 46988.85652631579
2022-01-01 20:53:00, 46922.584588235295, 46989.58552083333
2022-01-01 20:57:00, 46924.1473255814, 46989.58552083333
2022-01-01 20:59:00, 46924.1473255814, 46990.33587628866
2022-01-01 21:06:00, 46925.64344827586, 46990.33587628866
2022-01-01 21:07:00, 46925.64344827586, 46990.77112244898
2022-01-01 21:09:00, 46926.84215909091, 46990.77112244898
2022-01-01 21:13:00, 46926.84215909091, 46991.73797979798
2022-01-01 21:17:00, 46929.53865168539, 46993.4889
2022-01-01 21:26:00, 46930.33266666667, 46993.4889
2022-01-01 21:28:00, 46931.50791208791, 46993.4889
2022-01-01 21:34:00, 46931.95739130435, 46993.4889
2022-01-01 21:36:00, 46933.12043010753, 46993.4889
2022-01-01 21:38:00, 46933.12043010753, 46994.026336633666
2022-01-01 21:44:00, 46934.43074468085, 46994.026336633666
2022-01-01 21:45:00, 46934.43074468085, 46994.56774509804
2022-01-01 21:46:00, 46935.507263157895, 46994.56774509804
2022-01-01 21:53:00, 46935.9646875, 46994.56774509804
2022-01-01 22:01:00, 46936.79649484536, 46994.56774509804
2022-01-01 22:06:00, 46937.18306122449, 46994.56774509804
2022-01-01 22:13:00, 46937.58474747475, 46994.56774509804
2022-01-01 22:18:00, 46937.58474747475, 46994.91165048544
2022-01-01 22:20:00, 46937.58474747475, 46995.126442307694
2022-01-01 22:21:00, 46938.849, 46995.126442307694
2022-01-01 22:23:00, 46938.849, 46995.70476190476
2022-01-01 22:36:00, 46938.47792079208, 46995.70476190476
2022-01-01 22:41:00, 46938.47792079208, 46995.20962264151
2022-01-01 22:45:00, 46938.47792079208, 46994.66112149533
2022-01-01 22:48:00, 46938.139607843135, 46994.66112149533
2022-01-01 22:59:00, 46937.8586407767, 46994.66112149533
2022-01-01 23:00:00, 46937.8586407767, 46993.652592592596
2022-01-01 23:01:00, 46937.45653846154, 46993.652592592596
2022-01-01 23:07:00, 46937.45653846154, 46993.39743119266
2022-01-01 23:12:00, 46937.56961904762, 46993.39743119266
2022-01-01 23:15:00, 46937.56961904762, 46992.87490909091
2022-01-01 23:16:00, 46937.75424528302, 46992.87490909091
2022-01-01 23:21:00, 46938.01289719626, 46992.87490909091
2022-01-01 23:23:00, 46938.37388888889, 46992.87490909091
2022-01-01 23:24:00, 46938.37388888889, 46992.65540540541
2022-01-01 23:29:00, 46939.029357798165, 46992.65540540541
2022-01-01 23:35:00, 46939.029357798165, 46995.31875
2022-01-01 23:39:00, 46939.029357798165, 46998.6392920354
2022-01-01 23:41:00, 46942.92909090909, 46998.6392920354
2022-01-01 23:43:00, 46942.92909090909, 47001.48026315789
2022-01-01 23:44:00, 46946.279009009006, 47001.48026315789
2022-01-01 23:46:00, 46949.88366071429, 47001.48026315789
2022-01-01 23:47:00, 46949.88366071429, 47003.27382608696
2022-01-01 23:49:00, 46951.83185840708, 47003.27382608696
2022-01-01 23:51:00, 46953.957368421055, 47003.27382608696
2022-01-01 23:54:00, 46955.94217391304, 47003.27382608696
2022-01-01 23:56:00, 46957.9524137931, 47003.27382608696
2022-01-01 23:58:00, 46957.9524137931, 47004.85629310345
2022-01-01 23:59:00, 46959.976581196584, 47004.85629310345
2022-01-02 00:01:00, 46959.976581196584, 47006.666153846156
2022-01-02 00:03:00, 46962.369237288134, 47006.666153846156
2022-01-02 00:07:00, 46962.369237288134, 47008.94805084746
2022-01-02 00:08:00, 46965.249159663865, 47008.94805084746
2022-01-02 00:12:00, 46965.249159663865, 47012.3187394958
2022-01-02 00:15:00, 46965.249159663865, 47015.1865
2022-01-02 00:18:00, 46968.657, 47015.1865
2022-01-02 00:19:00, 46968.657, 47018.04702479339
2022-01-02 00:20:00, 46971.853719008264, 47018.04702479339
2022-01-02 00:22:00, 46974.95942622951, 47018.04702479339
2022-01-02 00:24:00, 46974.95942622951, 47020.82163934426
2022-01-02 00:25:00, 46977.94967479675, 47020.82163934426
2022-01-02 00:28:00, 46977.94967479675, 47024.12211382114
2022-01-02 00:30:00, 46977.94967479675, 47027.361370967745
2022-01-02 00:39:00, 46981.33282258065, 47027.361370967745
2022-01-02 00:46:00, 46981.33282258065, 47030.3536
2022-01-02 00:49:00, 46983.94912, 47030.3536
2022-01-02 00:52:00, 46983.94912, 47032.448015873015
2022-01-02 00:56:00, 46985.9669047619, 47032.448015873015
2022-01-02 00:59:00, 46988.04582677165, 47032.448015873015
2022-01-02 01:02:00, 46988.04582677165, 47034.47606299213
2022-01-02 01:03:00, 46990.632578125, 47034.47606299213
2022-01-02 01:04:00, 46990.632578125, 47036.604921875
2022-01-02 01:08:00, 46992.770852713176, 47036.604921875
2022-01-02 01:10:00, 46994.770615384616, 47036.604921875
2022-01-02 01:11:00, 46994.770615384616, 47038.208527131785
2022-01-02 01:17:00, 46994.770615384616, 47039.72238461539
2022-01-02 01:27:00, 46994.770615384616, 47041.70923664122
2022-01-02 01:35:00, 46994.770615384616, 47044.447424242426
2022-01-02 01:36:00, 46998.299007633585, 47044.447424242426
2022-01-02 01:39:00, 46998.299007633585, 47049.58646616541
2022-01-02 01:43:00, 46998.299007633585, 47055.33955223881
2022-01-02 01:45:00, 47004.85060606061, 47055.33955223881
2022-01-02 01:46:00, 47004.85060606061, 47061.14355555556
2022-01-02 01:47:00, 47011.266766917295, 47061.14355555556
2022-01-02 01:50:00, 47016.91858208955, 47061.14355555556
2022-01-02 01:52:00, 47022.69266666667, 47061.14355555556
2022-01-02 01:53:00, 47022.69266666667, 47066.20875
2022-01-02 02:01:00, 47022.69266666667, 47070.68781021898
2022-01-02 02:03:00, 47027.70963235294, 47070.68781021898
2022-01-02 02:07:00, 47027.70963235294, 47075.54275362319
2022-01-02 02:11:00, 47033.06525547445, 47080.4771942446
2022-01-02 02:15:00, 47038.126304347825, 47080.4771942446
2022-01-02 02:16:00, 47038.126304347825, 47084.93164285714
2022-01-02 02:20:00, 47042.47618705036, 47084.93164285714
2022-01-02 02:21:00, 47042.47618705036, 47089.05822695036
2022-01-02 02:24:00, 47042.47618705036, 47093.18309859155
2022-01-02 02:28:00, 47046.6365, 47093.18309859155
2022-01-02 02:29:00, 47046.6365, 47096.88636363636
2022-01-02 02:32:00, 47046.6365, 47099.92833333333
2022-01-02 02:38:00, 47046.6365, 47102.58275862069
2022-01-02 02:39:00, 47049.638581560284, 47102.58275862069
2022-01-02 02:46:00, 47052.66929577465, 47102.58275862069
2022-01-02 02:49:00, 47055.75706293706, 47102.58275862069
2022-01-02 02:53:00, 47055.75706293706, 47105.4648630137
2022-01-02 03:00:00, 47059.35888888889, 47105.4648630137
2022-01-02 03:03:00, 47062.98455172414, 47105.4648630137
2022-01-02 03:05:00, 47066.517602739725, 47105.4648630137
2022-01-02 03:06:00, 47066.517602739725, 47108.65768707483
2022-01-02 03:11:00, 47066.517602739725, 47111.20141891892
2022-01-02 03:16:00, 47069.06204081632, 47111.20141891892
2022-01-02 03:19:00, 47071.56831081081, 47111.20141891892
2022-01-02 03:21:00, 47071.56831081081, 47113.434966442954
2022-01-02 03:23:00, 47071.56831081081, 47115.536
2022-01-02 03:25:00, 47073.663355704695, 47115.536
2022-01-02 03:27:00, 47073.663355704695, 47117.30092715232
2022-01-02 03:30:00, 47075.7446, 47117.30092715232
2022-01-02 03:35:00, 47075.7446, 47118.72309210526
2022-01-02 03:36:00, 47077.62701986755, 47118.72309210526
2022-01-02 03:37:00, 47077.62701986755, 47120.10784313725
2022-01-02 03:39:00, 47079.17671052631, 47120.10784313725
