date,a,b
2025-01-27 14:34:00, 99719.7, 99743.3
2025-01-27 14:37:00, 99719.7, 99641.15
2025-01-27 14:39:00, 99673.1, 99641.15
2025-01-27 14:40:00, 99673.1, 99590.83333333333
2025-01-27 14:46:00, 99436.13333333333, 99433.675
2025-01-27 14:48:00, 99399.375, 99433.675
2025-01-27 14:50:00, 99399.375, 99338.58
2025-01-27 14:51:00, 99370.42, 99338.58
2025-01-27 14:52:00, 99370.42, 99288.81666666667
2025-01-27 14:54:00, 99370.42, 99255.84285714285
2025-01-27 14:59:00, 99293.58333333333, 99255.84285714285
2025-01-27 15:02:00, 99293.58333333333, 99227.35
2025-01-27 15:03:00, 99275.17142857143, 99227.35
2025-01-27 15:04:00, 99275.17142857143, 99211.65555555555
2025-01-27 15:06:00, 99261.2375, 99211.65555555555
2025-01-27 15:09:00, 99228.2, 99211.65555555555
2025-01-27 15:10:00, 99228.2, 99186.66
2025-01-27 15:11:00, 99202.91, 99186.66
2025-01-27 15:13:00, 99202.91, 99166.39090909091
2025-01-27 15:14:00, 99182.7, 99166.39090909091
2025-01-27 15:15:00, 99182.7, 99146.34166666666
2025-01-27 15:22:00, 99117.19166666667, 99146.34166666666
2025-01-27 15:25:00, 99117.19166666667, 99091.53076923077
2025-01-27 15:31:00, 99058.02307692308, 99091.53076923077
2025-01-27 15:33:00, 99058.02307692308, 99032.77142857143
2025-01-27 15:34:00, 99006.24285714286, 99032.77142857143
2025-01-27 15:37:00, 99006.24285714286, 98996.57333333333
2025-01-27 15:38:00, 98978.66, 98996.57333333333
2025-01-27 15:45:00, 98978.66, 99003.275
2025-01-27 15:47:00, 98979.125, 99003.275
2025-01-27 15:49:00, 98979.125, 99006.91176470589
2025-01-27 15:51:00, 98987.89411764705, 99006.91176470589
2025-01-27 15:53:00, 98987.89411764705, 99013.75555555556
2025-01-27 15:54:00, 99000.60555555555, 99013.75555555556
2025-01-27 15:55:00, 99000.60555555555, 99021.0052631579
2025-01-27 15:56:00, 99015.23684210527, 99021.0052631579
2025-01-27 15:57:00, 99015.23684210527, 99023.11
2025-01-27 15:58:00, 99018.205, 99023.11
2025-01-27 15:59:00, 99018.205, 99024.2
2025-01-27 16:01:00, 99017.08571428571, 99024.2
2025-01-27 16:03:00, 99011.91818181818, 99024.2
2025-01-27 16:04:00, 99011.91818181818, 99013.87272727273
2025-01-27 16:06:00, 99009.57391304348, 99013.87272727273
2025-01-27 16:08:00, 99009.57391304348, 99006.3652173913
2025-01-27 16:09:00, 99003.675, 99006.3652173913
2025-01-27 16:11:00, 99002.116, 99006.3652173913
2025-01-27 16:14:00, 99005.0, 99006.3652173913
2025-01-27 16:15:00, 99005.0, 99003.075
2025-01-27 16:18:00, 99007.93703703703, 99003.075
2025-01-27 16:19:00, 99007.93703703703, 99001.824
2025-01-27 16:20:00, 99012.49285714286, 99001.824
2025-01-27 16:22:00, 99012.49285714286, 99008.64615384616
2025-01-27 16:25:00, 99017.58965517241, 99008.64615384616
2025-01-27 16:27:00, 99017.58965517241, 99014.68148148149
2025-01-27 16:31:00, 99017.58965517241, 99011.77142857143
2025-01-27 16:32:00, 99017.09666666666, 99011.77142857143
2025-01-27 16:33:00, 99017.09666666666, 99009.7
2025-01-27 16:37:00, 99011.17096774194, 99009.7
2025-01-27 16:39:00, 99011.17096774194, 99003.75666666667
2025-01-27 16:43:00, 99011.17096774194, 98993.78387096775
2025-01-27 16:44:00, 99004.64375, 98993.78387096775
2025-01-27 16:46:00, 98996.96666666667, 98993.78387096775
2025-01-27 16:49:00, 98996.96666666667, 98990.609375
2025-01-27 16:51:00, 98996.73235294118, 98990.609375
2025-01-27 16:52:00, 98996.73235294118, 98987.4696969697
2025-01-27 16:56:00, 98996.04571428572, 98987.4696969697
2025-01-27 16:57:00, 98996.04571428572, 98986.50294117647
2025-01-27 16:58:00, 98994.44722222222, 98986.50294117647
2025-01-27 17:01:00, 98994.44722222222, 98984.46571428572
2025-01-27 17:02:00, 98994.64324324325, 98984.46571428572
2025-01-27 17:07:00, 98994.64324324325, 98993.59444444445
2025-01-27 17:09:00, 98994.64324324325, 99002.03243243243
2025-01-27 17:13:00, 99003.78684210527, 99002.03243243243
2025-01-27 17:14:00, 99003.78684210527, 99008.80263157895
2025-01-27 17:15:00, 99013.7923076923, 99008.80263157895
2025-01-27 17:18:00, 99022.3, 99017.65641025642
2025-01-27 17:26:00, 99019.17073170732, 99017.65641025642
2025-01-27 17:31:00, 99013.06428571428, 99017.65641025642
2025-01-27 17:32:00, 99013.06428571428, 99012.495
2025-01-27 17:37:00, 99014.67441860466, 99012.495
2025-01-27 17:41:00, 99014.67441860466, 99017.64634146342
2025-01-27 17:44:00, 99016.47727272728, 99017.64634146342
2025-01-27 17:45:00, 99016.47727272728, 99019.36904761905
